transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,customer_id
12671,2023-01-23,08:45:17,2,8,72,3.25,10713
12672,2023-01-23,08:47:38,2,3,56,2.55,16834
12673,2023-01-23,08:48:42,1,5,56,2.55,18068
12674,2023-01-23,08:50:43,1,8,30,3.0,9969
12675,2023-01-23,08:52:30,3,5,87,2.1,14003
12676,2023-01-23,08:52:30,3,5,72,2.65,3784
12677,2023-01-23,08:52:30,1,5,32,3.0,5562
12678,2023-01-23,08:54:46,3,5,43,3.0,2862
12679,2023-01-23,08:54:46,1,5,81,28.0,4122
12680,2023-01-23,08:55:22,1,5,87,2.1,19940
12681,2023-01-23,08:55:22,1,5,72,2.65,2529
12682,2023-01-23,08:56:38,3,5,31,2.2,13307
12683,2023-01-23,08:57:00,1,8,76,3.5,8613
12684,2023-01-23,08:57:05,2,3,23,2.5,19370
12685,2023-01-23,08:57:55,2,8,53,3.0,18737
12686,2023-01-23,08:59:20,1,3,39,4.25,12664
12687,2023-01-23,09:02:22,2,5,24,3.0,11326
12688,2023-01-23,09:04:14,1,3,57,3.1,4413
12689,2023-01-23,09:05:21,2,3,60,3.75,12246
12690,2023-01-23,09:05:31,1,3,24,3.0,3836
12691,2023-01-23,09:06:18,2,8,39,4.25,15064
12692,2023-01-23,09:06:18,1,8,64,0.8,5479
12693,2023-01-23,09:06:18,1,8,10,10.0,12924
12694,2023-01-23,09:08:40,2,5,23,2.5,15197
12695,2023-01-23,09:09:18,2,8,50,2.5,12222
12696,2023-01-23,09:09:33,1,8,47,3.0,14532
12697,2023-01-23,09:10:25,1,5,38,3.75,2339
12698,2023-01-23,09:10:25,1,5,84,0.8,9989
12699,2023-01-23,09:10:25,1,5,77,3.0,13740
12700,2023-01-23,09:11:16,1,8,59,4.5,4222
12701,2023-01-23,09:13:29,2,8,29,2.5,13875
12702,2023-01-23,09:14:23,1,8,73,3.75,9446
12703,2023-01-23,09:15:26,1,5,29,2.5,10334
12704,2023-01-23,09:15:29,3,5,27,3.5,5878
12705,2023-01-23,09:15:29,1,5,77,3.0,10324
12706,2023-01-23,09:16:42,1,5,30,3.0,11920
12707,2023-01-23,09:16:42,1,5,71,3.75,11590
12708,2023-01-23,09:18:41,2,8,26,3.0,6764
12709,2023-01-23,09:18:41,1,8,76,3.5,1667
12710,2023-01-23,09:20:12,1,3,25,2.2,1581
12711,2023-01-23,09:21:18,1,3,44,2.5,6023
12712,2023-01-23,09:21:18,1,3,71,3.75,7239
12713,2023-01-23,09:23:33,1,8,79,3.75,10084
12714,2023-01-23,09:23:46,1,5,24,3.0,9175
12715,2023-01-23,09:23:46,1,5,73,3.75,6744
12716,2023-01-23,09:24:50,2,3,39,4.25,14367
12717,2023-01-23,09:25:29,3,5,30,3.0,1617
12718,2023-01-23,09:25:32,1,8,87,2.1,2588
12719,2023-01-23,09:25:32,1,8,72,3.25,9650
12720,2023-01-23,09:27:29,2,3,60,3.75,7248
12721,2023-01-23,09:27:37,1,3,50,2.5,75
12722,2023-01-23,09:28:25,2,8,32,3.0,233
12723,2023-01-23,09:31:14,1,8,70,3.25,16034
12724,2023-01-23,09:32:14,3,5,31,2.2,1056
12725,2023-01-23,09:33:18,1,8,2,18.0,8286
12726,2023-01-23,09:34:11,2,3,38,3.75,18250
12727,2023-01-23,09:34:20,1,5,27,3.5,11069
12728,2023-01-23,09:34:20,1,5,79,3.75,17551
12729,2023-01-23,09:34:20,1,5,6,21.0,15992
12730,2023-01-23,09:36:34,1,8,50,2.5,17677
12731,2023-01-23,09:38:13,1,5,46,2.5,4090
12732,2023-01-23,09:38:26,1,5,36,3.75,10324
12733,2023-01-23,09:38:52,2,3,24,3.0,11828
12734,2023-01-23,09:39:48,1,8,87,2.1,10522
12735,2023-01-23,09:39:48,1,8,72,3.25,1052
12736,2023-01-23,09:39:57,2,3,30,3.0,4081
12737,2023-01-23,09:40:32,1,8,50,2.5,4269
12738,2023-01-23,09:40:41,2,8,34,2.45,15649
12739,2023-01-23,09:41:23,2,5,47,3.0,19013
12740,2023-01-23,09:41:39,2,8,28,2.0,9319
12741,2023-01-23,09:42:40,3,5,22,2.0,8863
12742,2023-01-23,09:43:01,1,5,47,3.0,17898
12743,2023-01-23,09:43:01,1,5,70,3.25,17884
12744,2023-01-23,09:43:55,1,5,57,3.1,11452
12745,2023-01-23,09:44:08,1,3,48,2.5,4913
12746,2023-01-23,09:45:14,2,8,53,3.0,11462
12747,2023-01-23,09:46:11,2,8,54,2.5,13956
12748,2023-01-23,09:52:29,3,5,52,2.5,8722
12749,2023-01-23,09:52:29,1,5,78,4.5,18203
12750,2023-01-23,09:53:12,3,5,60,3.75,14352
12751,2023-01-23,09:54:57,2,8,42,2.5,19983
12752,2023-01-23,09:55:17,3,5,43,3.0,747
12753,2023-01-23,09:55:30,2,8,36,3.75,5338
12754,2023-01-23,09:56:26,1,8,27,3.5,8865
12755,2023-01-23,09:56:43,1,8,79,3.75,12586
12756,2023-01-23,10:00:39,1,3,26,3.0,2444
12757,2023-01-23,10:01:08,2,5,36,3.75,8484
12758,2023-01-23,10:01:31,3,5,23,2.5,5117
12759,2023-01-23,10:01:31,1,5,74,3.5,17478
12760,2023-01-23,10:01:58,1,5,60,3.75,8450
12761,2023-01-23,10:01:58,1,5,73,3.75,18050
12762,2023-01-23,10:03:55,3,5,87,3.0,11187
12763,2023-01-23,10:04:48,1,8,40,3.75,11916
12764,2023-01-23,10:04:49,2,3,47,3.0,18101
12765,2023-01-23,10:06:16,1,8,33,3.5,248
12766,2023-01-23,10:06:32,2,8,40,3.75,23
12767,2023-01-23,10:08:27,2,3,33,3.5,4435
12768,2023-01-23,10:10:45,1,8,47,3.0,13419
12769,2023-01-23,10:11:25,1,5,39,4.25,2385
12770,2023-01-23,10:11:25,1,5,84,0.8,12458
12771,2023-01-23,10:11:25,1,5,76,3.5,9575
12772,2023-01-23,10:12:22,1,8,54,2.5,2179
12773,2023-01-23,10:12:22,1,8,75,3.5,12865
12774,2023-01-23,10:12:40,1,5,50,2.5,8725
12775,2023-01-23,10:13:24,1,3,27,3.5,3721
12776,2023-01-23,10:13:24,1,3,71,3.75,4817
12777,2023-01-23,10:15:10,1,8,31,2.2,10274
12778,2023-01-23,10:16:35,2,5,57,3.1,19769
12779,2023-01-23,10:16:35,1,5,71,3.75,5562
12780,2023-01-23,10:18:45,2,3,52,2.5,16910
12781,2023-01-23,10:19:02,1,5,33,3.5,3596
12782,2023-01-23,10:20:39,1,5,46,2.5,11584
12783,2023-01-23,10:20:41,2,3,37,3.0,5154
12784,2023-01-23,10:21:16,2,5,34,2.45,10253
12785,2023-01-23,10:21:17,1,3,56,2.55,4549
12786,2023-01-23,10:25:58,1,8,74,3.5,13547
12787,2023-01-23,10:26:59,1,5,24,3.0,2004
12788,2023-01-23,10:26:59,1,5,70,3.25,4120
12789,2023-01-23,10:27:31,1,5,33,3.5,19523
12790,2023-01-23,10:27:32,1,8,38,3.75,17412
12791,2023-01-23,10:30:03,1,5,24,3.0,8478
12792,2023-01-23,10:30:03,1,5,75,3.5,17829
12793,2023-01-23,10:31:43,1,3,54,2.5,5353
12794,2023-01-23,10:32:35,2,3,53,3.0,4294
12795,2023-01-23,10:32:35,1,3,73,3.75,13774
12796,2023-01-23,10:32:41,1,8,3,14.75,9592
12797,2023-01-23,10:35:28,1,5,53,3.0,7930
12798,2023-01-23,10:36:17,1,8,29,2.5,16352
12799,2023-01-23,10:39:42,2,3,45,3.0,14925
12800,2023-01-23,10:39:46,2,3,24,3.0,9134
12801,2023-01-23,10:41:35,1,3,49,3.0,19756
12802,2023-01-23,10:42:00,2,8,43,3.0,8092
12803,2023-01-23,10:42:26,1,8,77,3.0,18367
12804,2023-01-23,10:42:46,1,3,39,4.25,4223
12805,2023-01-23,10:49:59,1,8,41,4.25,10486
12806,2023-01-23,10:49:59,2,8,63,0.8,19285
12807,2023-01-23,10:50:09,1,3,61,4.75,1603
12808,2023-01-23,10:50:41,1,8,30,3.0,8052
12809,2023-01-23,10:52:01,2,3,27,3.5,9251
12810,2023-01-23,10:54:55,3,5,43,3.0,10809
12811,2023-01-23,10:58:24,3,5,56,2.55,19338
12812,2023-01-23,10:58:50,2,8,31,2.2,13270
12813,2023-01-23,10:59:12,2,3,56,2.55,18111
12814,2023-01-23,10:59:12,1,3,69,3.25,3467
12815,2023-01-23,10:59:19,1,3,32,3.0,7590
12816,2023-01-23,11:00:10,2,8,47,3.0,13828
12817,2023-01-23,11:01:41,3,5,24,3.0,5234
12818,2023-01-23,11:03:25,2,8,28,2.0,1189
12819,2023-01-23,11:03:37,1,8,25,2.2,8890
12820,2023-01-23,11:05:46,2,8,52,2.5,5175
12821,2023-01-23,11:06:39,2,8,33,3.5,6793
12822,2023-01-23,11:06:53,1,5,23,2.5,3507
12823,2023-01-23,11:08:03,2,8,39,4.25,9655
12824,2023-01-23,11:08:25,1,8,29,2.5,6767
12825,2023-01-23,11:10:37,2,3,49,3.0,18865
12826,2023-01-23,11:10:37,1,3,78,4.5,15806
12827,2023-01-23,11:11:20,2,5,54,2.5,1158
12828,2023-01-23,11:12:07,1,5,22,2.0,13676
12829,2023-01-23,11:12:18,1,8,71,3.75,3304
12830,2023-01-23,11:13:46,1,8,43,3.0,6912
12831,2023-01-23,11:14:12,1,8,40,3.75,15402
12832,2023-01-23,11:14:22,1,3,30,3.0,16975
12833,2023-01-23,11:15:49,1,8,70,3.25,11354
12834,2023-01-23,11:19:27,2,3,51,3.0,17691
12835,2023-01-23,11:21:00,2,8,45,3.0,5539
12836,2023-01-23,11:21:16,2,8,59,4.5,15341
12837,2023-01-23,11:22:27,2,8,25,2.2,16688
12838,2023-01-23,11:22:41,2,8,44,2.5,18283
12839,2023-01-23,11:23:14,1,8,8,45.0,5404
12840,2023-01-23,11:24:01,2,8,30,3.0,15176
12841,2023-01-23,11:25:21,1,3,26,3.0,3351
12842,2023-01-23,11:25:47,1,8,26,3.0,761
12843,2023-01-23,11:27:05,2,3,59,4.5,14186
12844,2023-01-23,11:29:40,1,3,59,4.5,16320
12845,2023-01-23,11:32:06,1,3,33,3.5,4294
12846,2023-01-23,11:33:39,3,5,40,3.75,17022
12847,2023-01-23,11:33:39,2,5,65,0.8,3089
12848,2023-01-23,11:34:30,2,5,33,3.5,561
12849,2023-01-23,11:35:20,1,8,23,2.5,19055
12850,2023-01-23,11:36:13,1,8,28,2.0,1401
12851,2023-01-23,11:39:50,1,8,87,2.1,17493
12852,2023-01-23,11:39:50,1,8,72,3.25,10814
12853,2023-01-23,11:40:04,2,8,25,2.2,6791
12854,2023-01-23,11:41:25,2,8,46,2.5,19707
12855,2023-01-23,11:43:39,2,3,57,3.1,847
12856,2023-01-23,11:43:39,1,3,78,4.5,3061
12857,2023-01-23,11:46:22,2,5,52,2.5,10532
12858,2023-01-23,11:46:22,1,5,14,8.95,2066
12859,2023-01-23,11:48:23,1,3,45,3.0,17899
12860,2023-01-23,11:48:38,2,8,38,3.75,10148
12861,2023-01-23,11:49:41,2,8,33,3.5,12586
12862,2023-01-23,11:49:52,2,3,43,3.0,13498
12863,2023-01-23,11:55:27,1,8,38,3.75,9265
12864,2023-01-23,12:00:41,2,8,33,3.5,355
12865,2023-01-23,12:01:01,2,3,30,3.0,2042
12866,2023-01-23,12:04:44,2,3,42,2.5,10640
12867,2023-01-23,12:06:26,2,8,27,3.5,9201
12868,2023-01-23,12:09:34,1,3,37,3.0,11550
12869,2023-01-23,12:09:40,2,3,59,4.5,15688
12870,2023-01-23,12:09:55,2,3,33,3.5,9363
12871,2023-01-23,12:10:29,1,8,51,3.0,11314
12872,2023-01-23,12:10:45,2,8,54,2.5,14715
12873,2023-01-23,12:12:13,2,3,35,3.1,16013
12874,2023-01-23,12:19:20,2,3,43,3.0,1387
12875,2023-01-23,12:19:42,2,3,49,3.0,18310
12876,2023-01-23,12:25:22,1,8,51,3.0,6883
12877,2023-01-23,12:26:36,2,3,47,3.0,3619
12878,2023-01-23,12:26:36,1,3,69,3.25,17013
12879,2023-01-23,12:26:47,2,3,59,4.5,9943
12880,2023-01-23,12:29:44,2,5,50,2.5,19102
12881,2023-01-23,12:32:55,1,3,24,3.0,7175
12882,2023-01-23,12:36:47,2,8,87,3.0,4228
12883,2023-01-23,12:38:24,2,3,47,3.0,7735
12884,2023-01-23,12:40:30,2,3,24,3.0,18262
12885,2023-01-23,12:41:26,1,8,27,3.5,13249
12886,2023-01-23,12:44:22,2,3,46,2.5,16997
12887,2023-01-23,12:45:17,2,8,47,3.0,17798
12888,2023-01-23,12:47:08,1,8,35,3.1,13419
12889,2023-01-23,12:47:32,1,8,50,2.5,11525
12890,2023-01-23,12:47:43,2,5,36,3.75,6853
12891,2023-01-23,12:51:38,3,5,23,2.5,19207
12892,2023-01-23,12:54:52,2,5,59,4.5,6306
12893,2023-01-23,12:59:19,2,5,41,4.25,3829
12894,2023-01-23,12:59:19,1,5,64,0.8,5880
12895,2023-01-23,12:59:19,1,5,83,14.0,19775
12896,2023-01-23,13:03:41,3,5,87,3.0,15976
12897,2023-01-23,13:06:09,2,3,55,4.0,14582
12898,2023-01-23,13:08:37,2,8,54,2.5,16688
12899,2023-01-23,13:13:57,1,3,35,3.1,7618
12900,2023-01-23,13:17:14,1,5,40,3.75,7820
12901,2023-01-23,13:17:14,1,5,64,0.8,7649
12902,2023-01-23,13:17:18,1,3,33,3.5,11815
12903,2023-01-23,13:20:09,2,8,31,2.2,19489
12904,2023-01-23,13:21:54,2,3,22,2.0,4473
12905,2023-01-23,13:23:03,1,3,56,2.55,13223
12906,2023-01-23,13:23:56,1,5,36,3.75,16054
12907,2023-01-23,13:28:52,1,3,49,3.0,5128
12908,2023-01-23,13:31:08,1,3,33,3.5,6437
12909,2023-01-23,13:31:30,2,3,22,2.0,14271
12910,2023-01-23,13:33:55,2,3,59,4.5,16025
12911,2023-01-23,13:35:04,3,5,33,3.5,65
12912,2023-01-23,13:35:28,1,8,53,3.0,17425
12913,2023-01-23,13:41:32,1,8,2,18.0,5178
12914,2023-01-23,13:43:38,1,3,38,3.75,9694
12915,2023-01-23,13:48:09,1,5,33,3.5,7456
12916,2023-01-23,13:49:25,1,3,57,3.1,7112
12917,2023-01-23,13:49:25,1,3,73,3.75,1251
12918,2023-01-23,13:49:59,2,3,55,4.0,11884
12919,2023-01-23,13:53:01,3,5,31,2.2,5828
12920,2023-01-23,13:55:08,3,5,22,2.0,16835
12921,2023-01-23,13:57:50,1,5,26,3.0,10070
12922,2023-01-23,13:58:10,2,8,22,2.0,9576
12923,2023-01-23,13:59:30,2,3,27,3.5,16664
12924,2023-01-23,13:59:35,2,3,27,3.5,9466
12925,2023-01-23,14:00:13,2,5,49,3.0,18808
12926,2023-01-23,14:01:22,1,8,41,4.25,8788
12927,2023-01-23,14:03:56,1,8,29,2.5,16715
12928,2023-01-23,14:04:14,1,5,24,3.0,2446
12929,2023-01-23,14:04:14,1,5,71,3.75,17653
12930,2023-01-23,14:04:20,2,8,22,2.0,18997
12931,2023-01-23,14:07:49,1,8,34,2.45,5023
12932,2023-01-23,14:10:52,1,3,38,3.75,10987
12933,2023-01-23,14:11:35,2,3,47,3.0,5445
12934,2023-01-23,14:12:20,1,3,47,3.0,8075
12935,2023-01-23,14:13:45,3,5,32,3.0,4504
12936,2023-01-23,14:15:16,1,8,41,4.25,1606
12937,2023-01-23,14:17:25,1,8,49,3.0,15091
12938,2023-01-23,14:18:19,1,3,31,2.2,14402
12939,2023-01-23,14:18:19,1,3,76,3.5,3099
12940,2023-01-23,14:19:35,1,8,59,4.5,18997
12941,2023-01-23,14:21:34,1,8,33,3.5,2384
12942,2023-01-23,14:21:35,1,3,31,2.2,4745
12943,2023-01-23,14:22:22,1,5,58,3.5,366
12944,2023-01-23,14:24:33,2,8,53,3.0,15781
12945,2023-01-23,14:27:06,1,5,26,3.0,18087
12946,2023-01-23,14:32:42,2,3,25,2.2,9644
12947,2023-01-23,14:33:05,1,5,50,2.5,18078
12948,2023-01-23,14:33:26,1,3,58,3.5,4619
12949,2023-01-23,14:35:09,2,8,46,2.5,14156
12950,2023-01-23,14:35:09,1,8,70,3.25,14644
12951,2023-01-23,14:36:22,1,3,43,3.0,14495
12952,2023-01-23,14:36:22,1,3,75,3.5,3729
12953,2023-01-23,14:36:57,1,8,78,4.5,14883
12954,2023-01-23,14:37:32,2,8,56,2.55,13199
12955,2023-01-23,14:39:15,1,3,38,3.75,17407
12956,2023-01-23,14:41:31,1,5,50,2.5,9121
12957,2023-01-23,14:41:31,1,5,73,3.75,5963
12958,2023-01-23,14:41:39,1,8,70,3.25,4916
12959,2023-01-23,14:43:50,2,3,46,2.5,11851
12960,2023-01-23,14:46:06,2,8,33,3.5,14844
12961,2023-01-23,14:46:16,1,3,56,2.55,7579
12962,2023-01-23,14:47:18,2,8,44,2.5,11000
12963,2023-01-23,14:47:51,2,5,33,3.5,10526
12964,2023-01-23,14:50:04,1,3,30,3.0,17142
12965,2023-01-23,14:50:31,1,5,41,4.25,13155
12966,2023-01-23,14:50:31,2,5,65,0.8,12357
12967,2023-01-23,14:50:31,1,5,79,3.75,2699
12968,2023-01-23,14:51:49,1,5,34,2.45,3745
12969,2023-01-23,14:56:55,1,3,52,2.5,16845
12970,2023-01-23,14:58:48,1,3,47,3.0,2165
12971,2023-01-23,14:59:55,2,8,33,3.5,8845
12972,2023-01-23,15:06:01,1,3,41,4.25,11444
12973,2023-01-23,15:12:34,1,8,50,2.5,4705
12974,2023-01-23,15:15:21,2,3,46,2.5,6108
12975,2023-01-23,15:20:19,1,3,28,2.0,10827
12976,2023-01-23,15:21:08,1,3,36,3.75,17379
12977,2023-01-23,15:23:10,2,8,33,3.5,9265
12978,2023-01-23,15:26:14,1,5,46,2.5,15147
12979,2023-01-23,15:27:53,1,3,58,3.5,7719
12980,2023-01-23,15:28:56,1,3,48,2.5,15385
12981,2023-01-23,15:31:23,2,3,32,3.0,10441
12982,2023-01-23,15:32:23,1,8,52,2.5,12399
12983,2023-01-23,15:34:05,3,5,38,3.75,3126
12984,2023-01-23,15:34:05,2,5,84,0.8,140
12985,2023-01-23,15:37:26,2,5,46,2.5,19996
12986,2023-01-23,15:42:31,1,3,41,4.25,1662
12987,2023-01-23,15:42:31,1,3,77,3.0,2966
12988,2023-01-23,15:44:12,1,8,50,2.5,14017
12989,2023-01-23,15:48:28,1,3,41,4.25,19976
12990,2023-01-23,15:48:28,1,3,70,3.25,1417
12991,2023-01-23,15:49:12,1,8,40,3.75,17954
12992,2023-01-23,15:54:10,3,5,54,2.5,18256
12993,2023-01-23,15:55:54,2,3,56,2.55,13206
12994,2023-01-23,15:57:50,1,5,87,3.0,15499
12995,2023-01-23,16:01:47,2,5,42,2.5,8528
12996,2023-01-23,16:02:32,1,8,45,3.0,8288
12997,2023-01-23,16:02:33,2,3,24,3.0,19147
12998,2023-01-23,16:06:28,1,3,61,4.75,4619
12999,2023-01-23,16:06:28,1,3,79,3.75,15075
13000,2023-01-23,16:09:07,3,5,52,2.5,19434
13001,2023-01-23,16:09:11,2,3,41,4.25,14472
13002,2023-01-23,16:13:52,1,8,58,3.5,6432
13003,2023-01-23,16:14:07,2,3,38,3.75,586
13004,2023-01-23,16:16:30,2,3,31,2.2,16938
13005,2023-01-23,16:18:00,2,3,57,3.1,5128
13006,2023-01-23,16:18:25,2,3,52,2.5,6739
13007,2023-01-23,16:19:47,3,5,50,2.5,8867
13008,2023-01-23,16:20:30,1,5,57,3.1,15256
13009,2023-01-23,16:21:25,2,8,50,2.5,8341
13010,2023-01-23,16:23:20,2,3,26,3.0,4644
13011,2023-01-23,16:24:02,1,3,34,2.45,16939
13012,2023-01-23,16:26:14,1,3,48,2.5,17916
13013,2023-01-23,16:26:14,1,8,39,4.25,148
13014,2023-01-23,16:26:25,1,3,22,2.0,787
13015,2023-01-23,16:26:25,1,3,78,4.5,14646
13016,2023-01-23,16:27:18,3,5,27,3.5,19492
13017,2023-01-23,16:31:38,2,8,53,3.0,12392
13018,2023-01-23,16:36:47,1,8,47,3.0,13268
13019,2023-01-23,16:36:51,1,3,28,2.0,5316
13020,2023-01-23,16:37:09,2,3,45,3.0,8981
13021,2023-01-23,16:37:09,1,3,78,4.5,1624
13022,2023-01-23,16:37:56,1,3,31,2.2,13755
13023,2023-01-23,16:37:56,1,3,73,3.75,187
13024,2023-01-23,16:38:45,1,5,29,2.5,5828
13025,2023-01-23,16:43:59,1,3,60,3.75,3001
13026,2023-01-23,16:46:43,2,3,46,2.5,5821
13027,2023-01-23,16:49:52,1,3,60,3.75,2968
13028,2023-01-23,16:51:23,2,3,44,2.5,7579
13029,2023-01-23,16:54:01,2,8,37,3.0,770
13030,2023-01-23,16:54:01,2,8,63,0.8,14910
13031,2023-01-23,16:55:27,1,3,40,3.75,19436
13032,2023-01-23,16:56:48,1,3,58,3.5,10539
13033,2023-01-23,16:59:16,1,3,34,2.45,1195
13034,2023-01-23,17:00:49,1,8,69,3.25,18214
13035,2023-01-23,17:01:12,2,3,40,3.75,18746
13036,2023-01-23,17:07:34,2,8,23,2.5,3642
13037,2023-01-23,17:07:38,1,8,69,3.25,13601
13038,2023-01-23,17:08:34,3,5,36,3.75,684
13039,2023-01-23,17:09:09,1,3,52,2.5,2853
13040,2023-01-23,17:10:01,2,3,38,3.75,1064
13041,2023-01-23,17:11:50,1,3,45,3.0,850
13042,2023-01-23,17:13:40,1,8,55,4.0,11761
13043,2023-01-23,17:13:54,2,8,47,3.0,5126
13044,2023-01-23,17:16:21,1,8,31,2.2,3280
13045,2023-01-23,17:17:42,1,8,43,3.0,3091
13046,2023-01-23,17:19:38,2,8,41,4.25,9107
13047,2023-01-23,17:19:38,1,8,84,0.8,7825
13048,2023-01-23,17:21:22,1,8,40,3.75,19029
13049,2023-01-23,17:24:40,1,3,38,3.75,16859
13050,2023-01-23,17:26:28,2,3,58,3.5,3467
13051,2023-01-23,17:28:37,2,8,29,2.5,11619
13052,2023-01-23,17:29:29,2,3,23,2.5,2856
13053,2023-01-23,17:31:11,2,3,60,3.75,18816
13054,2023-01-23,17:31:11,1,3,79,3.75,12313
13055,2023-01-23,17:32:18,2,5,50,2.5,9325
13056,2023-01-23,17:34:31,3,5,46,2.5,742
13057,2023-01-23,17:36:22,2,3,27,3.5,5737
13058,2023-01-23,17:36:32,2,5,39,4.25,14762
13059,2023-01-23,17:36:32,2,5,64,0.8,6287
13060,2023-01-23,17:36:32,1,5,72,3.25,15664
13061,2023-01-23,17:40:27,1,3,49,3.0,11797
13062,2023-01-23,17:40:27,1,3,70,3.25,4744
13063,2023-01-23,17:44:25,1,3,39,4.25,9932
13064,2023-01-23,17:44:25,1,3,79,3.75,6534
13065,2023-01-23,17:46:41,1,8,33,3.5,12707
13066,2023-01-23,17:49:08,1,5,29,2.5,546
13067,2023-01-23,17:49:08,1,5,72,3.25,7799
13068,2023-01-23,17:49:29,2,3,22,2.0,12572
13069,2023-01-23,17:52:11,2,3,61,4.75,15394
13070,2023-01-23,17:52:12,2,5,23,2.5,12801
13071,2023-01-23,17:52:12,1,5,72,3.25,4142
13072,2023-01-23,17:52:13,2,3,53,3.0,6979
13073,2023-01-23,17:52:13,1,3,72,3.25,7200
13074,2023-01-23,17:52:44,1,5,27,3.5,10109
13075,2023-01-23,17:52:44,1,5,75,3.5,19447
13076,2023-01-23,17:53:05,2,3,23,2.5,17209
13077,2023-01-23,17:53:52,1,5,37,3.0,15976
13078,2023-01-23,17:53:52,1,5,64,0.8,6796
13079,2023-01-23,17:55:08,1,3,45,3.0,420
13080,2023-01-23,17:55:08,1,3,79,3.75,18872
13081,2023-01-23,17:58:45,1,8,42,2.5,16140
13082,2023-01-23,18:00:26,2,5,87,3.0,18731
13083,2023-01-23,18:01:59,3,5,45,3.0,17884
13084,2023-01-23,18:04:31,1,8,48,2.5,4507
13085,2023-01-23,18:05:46,2,3,29,2.5,10656
13086,2023-01-23,18:05:53,2,5,39,4.25,5651
13087,2023-01-23,18:05:53,2,5,64,0.8,19012
13088,2023-01-23,18:05:53,1,5,69,3.25,10070
13089,2023-01-23,18:05:56,2,8,23,2.5,13870
13090,2023-01-23,18:06:53,2,5,36,3.75,19012
13091,2023-01-23,18:06:53,1,5,79,3.75,11320
13092,2023-01-23,18:13:31,1,8,41,4.25,2539
13093,2023-01-23,18:15:13,2,3,37,3.0,2140
13094,2023-01-23,18:17:39,2,3,58,3.5,16648
13095,2023-01-23,18:17:39,1,3,73,3.75,10874
13096,2023-01-23,18:21:45,2,5,47,3.0,2143
13097,2023-01-23,18:21:45,1,5,79,3.75,2934
13098,2023-01-23,18:24:00,3,5,34,2.45,8753
13099,2023-01-23,18:24:56,1,8,25,2.2,10699
13100,2023-01-23,18:25:38,2,8,23,2.5,17786
13101,2023-01-23,18:35:29,2,8,32,3.0,12110
13102,2023-01-23,18:37:03,1,8,77,3.0,12290
13103,2023-01-23,18:37:35,1,3,27,3.5,4081
13104,2023-01-23,18:40:49,2,3,40,3.75,15646
13105,2023-01-23,18:40:49,1,3,76,3.5,728
13106,2023-01-23,18:41:33,2,3,61,4.75,11884
13107,2023-01-23,18:43:43,1,8,57,3.1,15389
13108,2023-01-23,18:43:47,1,3,47,3.0,10073
13109,2023-01-23,18:44:19,2,8,24,3.0,13824
13110,2023-01-23,18:53:01,1,8,78,4.5,3305
13111,2023-01-23,18:53:21,2,8,22,2.0,4681
13112,2023-01-23,19:01:04,1,3,32,3.0,762
13113,2023-01-23,19:03:27,1,3,54,2.5,4888
13114,2023-01-23,19:04:00,2,3,52,2.5,1477
13115,2023-01-23,19:04:23,1,3,58,3.5,10277
13116,2023-01-23,19:07:13,2,3,22,2.0,14810
13117,2023-01-23,19:09:25,1,3,23,2.5,14318
13118,2023-01-23,19:11:58,1,3,43,3.0,1652
13119,2023-01-23,19:17:15,2,3,54,2.5,2128
13120,2023-01-23,19:19:16,1,8,28,2.0,7058
13121,2023-01-23,19:30:59,1,3,40,3.75,17703
13122,2023-01-23,19:33:11,2,3,26,3.0,3934
13123,2023-01-23,19:40:23,1,8,87,2.1,16839
13124,2023-01-23,19:40:23,1,8,72,3.25,13892
13125,2023-01-23,19:42:57,1,3,53,3.0,6066
13126,2023-01-23,19:45:43,2,8,38,3.75,14296
13127,2023-01-23,19:48:34,1,8,59,4.5,5475
13128,2023-01-23,19:49:54,1,8,77,3.0,13385
13129,2023-01-23,19:50:13,1,8,51,3.0,13400
13130,2023-01-23,19:51:40,2,8,59,4.5,15405
13131,2023-01-23,19:52:29,1,3,41,4.25,13881
13132,2023-01-23,19:52:49,2,8,61,4.75,19291
13133,2023-01-23,19:53:28,1,8,42,2.5,17416
13134,2023-01-23,19:55:47,1,8,30,3.0,9523
13135,2023-01-23,19:56:21,1,3,30,3.0,18603
13136,2023-01-24,06:00:20,1,5,25,2.2,8722
13137,2023-01-24,06:00:41,2,5,60,3.75,2898
13138,2023-01-24,06:01:25,1,5,23,2.5,15843
13139,2023-01-24,06:17:00,1,5,50,2.5,18718
13140,2023-01-24,06:17:55,2,5,40,3.75,9346
13141,2023-01-24,06:17:55,2,5,65,0.8,3129
13142,2023-01-24,06:22:48,1,5,24,3.0,4008
13143,2023-01-24,06:22:48,1,5,79,3.75,18827
13144,2023-01-24,06:26:54,3,5,61,4.75,6607
13145,2023-01-24,06:26:54,1,5,81,28.0,18487
13146,2023-01-24,06:27:46,2,5,24,3.0,18560
13147,2023-01-24,06:28:39,2,5,87,3.0,7110
13148,2023-01-24,06:30:20,1,8,42,2.5,9317
13149,2023-01-24,06:31:04,1,5,59,4.5,442
13150,2023-01-24,06:32:48,2,5,58,3.5,6234
13151,2023-01-24,06:32:48,1,5,69,3.25,9022
13152,2023-01-24,06:34:38,1,8,74,3.5,2842
